timestamp,G1,G2,G3,G4,G5,G6,total_vehicles,Label,seconds
1970-01-01 00:17:26,0,0,0,0,1,0,1,LOW,1046
1970-01-01 00:17:27,0,0,0,0,0,1,1,LOW,1047
1970-01-01 00:17:29,0,0,1,0,0,0,1,LOW,1049
1970-01-01 00:17:30,0,1,0,1,0,0,2,MEDIUM,1050
1970-01-01 00:17:33,1,0,0,0,0,0,1,LOW,1053
1970-01-01 00:17:35,0,0,0,0,1,0,1,LOW,1055
1970-01-01 00:17:40,0,1,0,1,0,1,3,HEAVY,1060
1970-01-01 00:17:45,0,0,0,0,1,0,1,LOW,1065
1970-01-01 00:17:49,0,1,0,0,0,0,1,LOW,1069
1970-01-01 00:17:50,0,0,0,0,0,1,1,LOW,1070
1970-01-01 00:17:52,0,0,1,0,0,0,1,LOW,1072
1970-01-01 00:17:53,0,0,0,1,0,0,1,LOW,1073
1970-01-01 00:17:54,1,0,0,0,0,0,1,LOW,1074
1970-01-01 00:17:56,0,0,0,0,1,0,1,LOW,1076
1970-01-01 00:18:00,0,0,0,0,0,1,1,LOW,1080
1970-01-01 00:18:02,0,0,0,1,0,0,1,LOW,1082
1970-01-01 00:18:06,0,0,0,0,1,0,1,LOW,1086
1970-01-01 00:18:10,0,0,1,0,0,0,1,LOW,1090
1970-01-01 00:18:11,1,0,0,0,0,1,2,MEDIUM,1091
1970-01-01 00:18:15,0,1,0,0,0,0,1,LOW,1095
1970-01-01 00:18:16,0,0,0,1,1,0,2,MEDIUM,1096
1970-01-01 00:18:20,0,0,0,0,0,1,1,LOW,1100
1970-01-01 00:18:26,0,0,0,1,1,0,2,MEDIUM,1106
1970-01-01 00:18:29,0,1,0,0,0,1,2,MEDIUM,1109
1970-01-01 00:18:35,0,0,1,1,0,0,2,MEDIUM,1115
1970-01-01 00:18:36,0,0,0,0,1,0,1,LOW,1116
1970-01-01 00:18:39,0,0,0,0,0,1,1,LOW,1119
1970-01-01 00:18:41,0,1,0,0,0,0,1,LOW,1121
1970-01-01 00:18:43,1,0,0,0,0,0,1,LOW,1123
1970-01-01 00:18:46,0,0,1,1,1,0,3,HEAVY,1126
1970-01-01 00:18:49,0,0,0,0,0,1,1,LOW,1129
1970-01-01 00:18:56,0,0,0,1,1,0,2,MEDIUM,1136
1970-01-01 00:18:57,1,0,0,0,0,0,1,LOW,1137
1970-01-01 00:18:59,0,0,0,0,0,1,1,LOW,1139
1970-01-01 00:19:00,0,1,0,0,0,0,1,LOW,1140
1970-01-01 00:19:06,0,0,0,1,1,0,2,MEDIUM,1146
1970-01-01 00:19:09,0,0,0,0,0,1,1,LOW,1149
1970-01-01 00:19:11,1,0,0,0,0,0,1,LOW,1151
1970-01-01 00:19:13,0,1,0,0,0,0,1,LOW,1153
1970-01-01 00:19:14,0,0,1,0,0,0,1,LOW,1154
1970-01-01 00:19:15,0,0,0,1,1,0,2,MEDIUM,1155
1970-01-01 00:19:18,0,0,0,0,0,1,1,LOW,1158
1970-01-01 00:19:23,0,1,0,0,0,0,1,LOW,1163
1970-01-01 00:19:24,0,0,0,0,1,0,1,LOW,1164
1970-01-01 00:19:25,0,0,1,1,0,0,2,MEDIUM,1165
1970-01-01 00:19:31,1,0,0,0,0,1,2,MEDIUM,1171
1970-01-01 00:19:33,0,1,0,0,0,0,1,LOW,1173
1970-01-01 00:19:34,0,0,1,1,0,0,2,MEDIUM,1174
1970-01-01 00:19:35,0,0,0,0,1,0,1,LOW,1175
1970-01-01 00:19:42,0,0,0,0,0,1,1,LOW,1182
1970-01-01 00:19:44,0,0,0,0,1,0,1,LOW,1184
1970-01-01 00:19:46,1,1,1,0,0,0,3,HEAVY,1186
1970-01-01 00:19:47,0,0,0,1,0,0,1,LOW,1187
1970-01-01 00:19:51,0,0,0,0,0,1,1,LOW,1191
1970-01-01 00:19:53,0,0,0,0,1,0,1,LOW,1193
1970-01-01 00:19:56,0,0,0,1,0,0,1,LOW,1196
1970-01-01 00:19:59,1,0,0,0,0,0,1,LOW,1199
1970-01-01 00:20:00,0,0,1,0,0,1,2,MEDIUM,1200
1970-01-01 00:20:03,0,0,0,0,1,0,1,LOW,1203
1970-01-01 00:20:04,0,1,0,0,0,0,1,LOW,1204
1970-01-01 00:20:06,0,0,0,1,0,0,1,LOW,1206
1970-01-01 00:20:08,1,0,0,0,0,0,1,LOW,1208
1970-01-01 00:20:12,0,0,0,0,1,1,2,MEDIUM,1212
1970-01-01 00:20:15,0,0,0,1,0,0,1,LOW,1215
1970-01-01 00:20:16,0,0,1,0,0,0,1,LOW,1216
1970-01-01 00:20:17,0,1,0,0,0,0,1,LOW,1217
1970-01-01 00:20:19,1,0,0,0,0,0,1,LOW,1219
1970-01-01 00:20:22,0,0,0,0,1,1,2,MEDIUM,1222
1970-01-01 00:20:25,0,0,0,1,0,0,1,LOW,1225
1970-01-01 00:20:31,0,0,0,0,0,1,1,LOW,1231
1970-01-01 00:20:32,0,1,0,0,1,0,2,MEDIUM,1232
1970-01-01 00:20:33,1,0,0,0,0,0,1,LOW,1233
1970-01-01 00:20:35,0,0,0,1,0,0,1,LOW,1235
1970-01-01 00:20:42,0,0,0,0,1,1,2,MEDIUM,1242
1970-01-01 00:20:46,0,0,0,1,0,0,1,LOW,1246
1970-01-01 00:20:50,0,0,1,0,0,0,1,LOW,1250
1970-01-01 00:20:51,1,1,0,0,0,0,2,MEDIUM,1251
1970-01-01 00:20:52,0,0,0,0,0,1,1,LOW,1252
1970-01-01 00:20:55,0,0,0,1,0,0,1,LOW,1255
1970-01-01 00:20:56,0,0,0,0,1,0,1,LOW,1256
1970-01-01 00:21:00,1,0,1,0,0,0,2,MEDIUM,1260
1970-01-01 00:21:01,0,0,0,0,0,1,1,LOW,1261
1970-01-01 00:21:04,0,1,0,0,0,0,1,LOW,1264
1970-01-01 00:21:06,0,0,0,1,1,0,2,MEDIUM,1266
1970-01-01 00:21:11,0,0,1,0,0,1,2,MEDIUM,1271
1970-01-01 00:21:16,0,0,0,1,0,0,1,LOW,1276
1970-01-01 00:21:17,1,0,0,0,0,0,1,LOW,1277
1970-01-01 00:21:19,0,1,0,0,1,0,2,MEDIUM,1279
1970-01-01 00:21:21,0,0,1,0,0,1,2,MEDIUM,1281
1970-01-01 00:21:26,0,0,0,1,0,0,1,LOW,1286
1970-01-01 00:21:28,0,0,0,0,1,0,1,LOW,1288
1970-01-01 00:21:30,0,0,0,0,0,1,1,LOW,1290
1970-01-01 00:21:34,0,0,1,0,0,0,1,LOW,1294
1970-01-01 00:21:35,1,0,0,1,0,0,2,MEDIUM,1295
1970-01-01 00:21:38,0,0,0,0,1,0,1,LOW,1298
1970-01-01 00:21:39,0,1,0,0,0,0,1,LOW,1299
1970-01-01 00:21:40,0,0,0,0,0,1,1,LOW,1300
1970-01-01 00:21:45,0,0,0,1,0,0,1,LOW,1305
1970-01-01 00:21:47,0,0,0,0,1,0,1,LOW,1307
1970-01-01 00:21:49,0,1,0,0,0,0,1,LOW,1309
1970-01-01 00:21:50,0,0,0,0,0,1,1,LOW,1310
1970-01-01 00:21:52,1,0,0,0,0,0,1,LOW,1312
1970-01-01 00:21:54,0,0,0,1,0,0,1,LOW,1314
1970-01-01 00:21:56,0,0,0,0,1,0,1,LOW,1316
1970-01-01 00:22:01,0,0,0,0,0,1,1,LOW,1321
1970-01-01 00:22:03,0,0,1,0,0,0,1,LOW,1323
1970-01-01 00:22:04,1,0,0,0,0,0,1,LOW,1324
1970-01-01 00:22:05,0,0,0,0,1,0,1,LOW,1325
1970-01-01 00:22:06,0,0,0,1,0,0,1,LOW,1326
1970-01-01 00:22:10,0,1,0,0,0,0,1,LOW,1330
1970-01-01 00:22:11,0,0,0,0,0,1,1,LOW,1331
1970-01-01 00:22:12,0,0,1,0,0,0,1,LOW,1332
1970-01-01 00:22:14,0,0,0,0,1,0,1,LOW,1334
1970-01-01 00:22:15,0,0,0,1,0,0,1,LOW,1335
1970-01-01 00:22:16,1,0,0,0,0,0,1,LOW,1336
1970-01-01 00:22:20,0,0,0,0,0,1,1,LOW,1340
1970-01-01 00:22:21,0,1,0,0,0,0,1,LOW,1341
1970-01-01 00:22:23,0,0,0,0,1,0,1,LOW,1343
1970-01-01 00:22:27,0,0,1,1,0,0,2,MEDIUM,1347
1970-01-01 00:22:30,0,1,0,0,0,1,2,MEDIUM,1350
1970-01-01 00:22:33,1,0,0,0,0,0,1,LOW,1353
1970-01-01 00:22:34,0,0,0,0,1,0,1,LOW,1354
1970-01-01 00:22:37,0,0,0,1,0,0,1,LOW,1357
1970-01-01 00:22:38,0,0,1,0,0,0,1,LOW,1358
1970-01-01 00:22:40,0,1,0,0,0,1,2,MEDIUM,1360
1970-01-01 00:22:43,0,0,0,0,1,0,1,LOW,1363
1970-01-01 00:22:44,1,0,0,0,0,0,1,LOW,1364
1970-01-01 00:22:48,0,0,0,1,0,0,1,LOW,1368
1970-01-01 00:22:50,0,0,0,0,0,1,1,LOW,1370
1970-01-01 00:22:52,0,0,0,0,1,0,1,LOW,1372
1970-01-01 00:22:55,1,0,0,0,0,0,1,LOW,1375
1970-01-01 00:22:56,0,1,0,0,0,0,1,LOW,1376
1970-01-01 00:22:59,0,0,0,1,0,0,1,LOW,1379
1970-01-01 00:23:00,0,0,1,0,0,1,2,MEDIUM,1380
1970-01-01 00:23:02,0,0,0,0,1,0,1,LOW,1382
1970-01-01 00:23:04,1,0,0,0,0,0,1,LOW,1384
1970-01-01 00:23:08,0,0,0,1,0,0,1,LOW,1388
1970-01-01 00:23:11,0,0,0,0,1,1,2,MEDIUM,1391
1970-01-01 00:23:18,1,0,0,1,0,0,2,MEDIUM,1398
1970-01-01 00:23:21,0,0,0,0,1,0,1,LOW,1401
1970-01-01 00:23:22,0,1,0,0,0,1,2,MEDIUM,1402
1970-01-01 00:23:25,0,0,1,0,0,0,1,LOW,1405
1970-01-01 00:23:27,0,0,0,1,0,0,1,LOW,1407
1970-01-01 00:23:32,0,0,0,0,1,0,1,LOW,1412
1970-01-01 00:23:33,0,0,0,0,0,1,1,LOW,1413
1970-01-01 00:23:34,1,0,0,0,0,0,1,LOW,1414
1970-01-01 00:23:36,0,0,0,1,0,0,1,LOW,1416
1970-01-01 00:23:37,0,1,0,0,0,0,1,LOW,1417
1970-01-01 00:23:38,0,0,1,0,0,0,1,LOW,1418
1970-01-01 00:23:42,0,0,0,0,1,0,1,LOW,1422
1970-01-01 00:23:45,0,0,0,0,0,1,1,LOW,1425
1970-01-01 00:23:47,1,0,0,1,0,0,2,MEDIUM,1427
1970-01-01 00:23:48,0,0,1,0,0,0,1,LOW,1428
1970-01-01 00:23:50,0,1,0,0,0,0,1,LOW,1430
1970-01-01 00:23:51,0,0,0,0,1,0,1,LOW,1431
1970-01-01 00:23:54,0,0,0,0,0,1,1,LOW,1434
1970-01-01 00:23:57,0,0,0,1,0,0,1,LOW,1437
1970-01-01 00:23:58,1,0,0,0,0,0,1,LOW,1438
1970-01-01 00:24:00,0,1,0,0,1,0,2,MEDIUM,1440
1970-01-01 00:24:04,0,0,0,0,0,1,1,LOW,1444
1970-01-01 00:24:06,0,0,0,1,0,0,1,LOW,1446
1970-01-01 00:24:07,1,0,0,0,0,0,1,LOW,1447
1970-01-01 00:24:10,0,0,1,0,1,0,2,MEDIUM,1450
1970-01-01 00:24:14,0,0,0,0,0,1,1,LOW,1454
1970-01-01 00:24:16,0,0,0,1,0,0,1,LOW,1456
1970-01-01 00:24:17,0,1,0,0,0,0,1,LOW,1457
1970-01-01 00:24:21,0,0,0,0,1,0,1,LOW,1461
1970-01-01 00:24:23,1,0,0,0,0,0,1,LOW,1463
1970-01-01 00:24:25,0,0,0,1,0,1,2,MEDIUM,1465
1970-01-01 00:24:28,0,0,1,0,0,0,1,LOW,1468
1970-01-01 00:24:32,0,1,0,0,0,0,1,LOW,1472
1970-01-01 00:24:34,0,0,0,0,1,0,1,LOW,1474
1970-01-01 00:24:36,0,0,0,0,0,1,1,LOW,1476
1970-01-01 00:24:37,0,0,0,1,0,0,1,LOW,1477
1970-01-01 00:24:38,1,0,0,0,0,0,1,LOW,1478
1970-01-01 00:24:40,0,0,1,0,0,0,1,LOW,1480
1970-01-01 00:24:42,0,1,0,0,0,0,1,LOW,1482
1970-01-01 00:24:43,0,0,0,0,1,0,1,LOW,1483
1970-01-01 00:24:48,0,0,0,0,0,1,1,LOW,1488
1970-01-01 00:24:49,0,0,0,1,0,0,1,LOW,1489
1970-01-01 00:24:50,0,0,1,0,0,0,1,LOW,1490
1970-01-01 00:24:53,1,0,0,0,0,0,1,LOW,1493
1970-01-01 00:24:54,0,0,0,0,1,0,1,LOW,1494
1970-01-01 00:24:57,0,1,0,0,0,1,2,MEDIUM,1497
1970-01-01 00:24:59,0,0,1,0,0,0,1,LOW,1499
1970-01-01 00:25:00,0,0,0,1,0,0,1,LOW,1500
1970-01-01 00:25:03,0,0,0,0,1,0,1,LOW,1503
1970-01-01 00:25:06,0,0,0,0,0,1,1,LOW,1506
1970-01-01 00:25:07,0,1,0,0,0,0,1,LOW,1507
1970-01-01 00:25:09,0,0,1,0,0,0,1,LOW,1509
1970-01-01 00:25:11,0,0,0,1,0,0,1,LOW,1511
1970-01-01 00:25:13,0,0,0,0,1,0,1,LOW,1513
1970-01-01 00:25:16,0,0,0,0,0,1,1,LOW,1516
1970-01-01 00:25:17,1,0,0,0,0,0,1,LOW,1517
1970-01-01 00:25:19,0,0,1,0,0,0,1,LOW,1519
1970-01-01 00:25:20,0,0,0,1,0,0,1,LOW,1520
1970-01-01 00:25:23,0,1,0,0,0,0,1,LOW,1523
1970-01-01 00:25:24,0,0,0,0,1,0,1,LOW,1524
1970-01-01 00:25:26,0,0,0,0,0,1,1,LOW,1526
1970-01-01 00:25:29,1,0,0,0,0,0,1,LOW,1529
1970-01-01 00:25:30,0,0,0,1,0,0,1,LOW,1530
1970-01-01 00:25:33,0,0,0,0,1,0,1,LOW,1533
1970-01-01 00:25:35,0,1,1,0,0,0,2,MEDIUM,1535
1970-01-01 00:25:37,0,0,0,0,0,1,1,LOW,1537
1970-01-01 00:25:39,1,0,0,0,0,0,1,LOW,1539
1970-01-01 00:25:40,0,0,0,1,0,0,1,LOW,1540
1970-01-01 00:25:42,0,0,0,0,1,0,1,LOW,1542
1970-01-01 00:25:45,0,1,0,0,0,0,1,LOW,1545
1970-01-01 00:25:46,0,0,0,0,0,1,1,LOW,1546
1970-01-01 00:25:50,0,0,0,1,0,0,1,LOW,1550
1970-01-01 00:25:52,0,0,1,0,0,0,1,LOW,1552
1970-01-01 00:25:53,1,0,0,0,1,0,2,MEDIUM,1553
1970-01-01 00:25:57,0,0,0,0,0,1,1,LOW,1557
1970-01-01 00:26:00,0,0,0,1,0,0,1,LOW,1560
1970-01-01 00:26:03,1,0,0,0,1,0,2,MEDIUM,1563
1970-01-01 00:26:06,0,1,0,0,0,0,1,LOW,1566
1970-01-01 00:26:07,0,0,0,0,0,1,1,LOW,1567
1970-01-01 00:26:09,0,0,0,1,0,0,1,LOW,1569
1970-01-01 00:26:13,0,0,0,0,1,0,1,LOW,1573
1970-01-01 00:26:14,0,0,1,0,0,0,1,LOW,1574
1970-01-01 00:26:17,1,0,0,0,0,0,1,LOW,1577
1970-01-01 00:26:19,0,0,0,0,0,1,1,LOW,1579
1970-01-01 00:26:20,0,0,0,1,0,0,1,LOW,1580
1970-01-01 00:26:22,0,0,0,0,1,0,1,LOW,1582
1970-01-01 00:26:24,0,0,1,0,0,0,1,LOW,1584
1970-01-01 00:26:29,0,0,0,1,0,0,1,LOW,1589
1970-01-01 00:26:32,0,0,0,0,1,0,1,LOW,1592
1970-01-01 00:26:34,0,0,0,0,0,1,1,LOW,1594
1970-01-01 00:26:35,0,1,0,0,0,0,1,LOW,1595
1970-01-01 00:26:38,0,0,1,0,0,0,1,LOW,1598
1970-01-01 00:26:39,0,0,0,1,0,0,1,LOW,1599
1970-01-01 00:26:40,1,0,0,0,0,0,1,LOW,1600
1970-01-01 00:26:42,0,0,0,0,1,0,1,LOW,1602
1970-01-01 00:26:43,0,0,0,0,0,1,1,LOW,1603
1970-01-01 00:26:51,0,1,0,0,0,0,1,LOW,1611
1970-01-01 00:26:52,0,0,0,1,0,0,1,LOW,1612
1970-01-01 00:26:53,1,0,1,0,1,0,3,HEAVY,1613
1970-01-01 00:26:54,0,0,0,0,0,1,1,LOW,1614
1970-01-01 00:27:02,0,0,0,1,1,0,2,MEDIUM,1622
1970-01-01 00:27:04,0,0,1,0,0,0,1,LOW,1624
1970-01-01 00:27:05,0,0,0,0,0,1,1,LOW,1625
1970-01-01 00:27:11,0,1,0,1,0,0,2,MEDIUM,1631
1970-01-01 00:27:13,0,0,0,0,1,0,1,LOW,1633
1970-01-01 00:27:14,0,0,0,0,0,1,1,LOW,1634
1970-01-01 00:27:20,0,0,1,0,0,0,1,LOW,1640
1970-01-01 00:27:21,0,0,0,1,0,0,1,LOW,1641
1970-01-01 00:27:24,0,0,0,0,1,0,1,LOW,1644
1970-01-01 00:27:26,1,0,0,0,0,1,2,MEDIUM,1646
1970-01-01 00:27:30,0,0,0,1,0,0,1,LOW,1650
1970-01-01 00:27:31,0,0,1,0,0,0,1,LOW,1651
1970-01-01 00:27:33,0,0,0,0,1,0,1,LOW,1653
1970-01-01 00:27:34,0,1,0,0,0,0,1,LOW,1654
1970-01-01 00:27:36,1,0,0,0,0,1,2,MEDIUM,1656
1970-01-01 00:27:42,0,0,0,1,1,0,2,MEDIUM,1662
1970-01-01 00:27:45,0,0,0,0,0,1,1,LOW,1665
1970-01-01 00:27:49,1,1,0,0,0,0,2,MEDIUM,1669
1970-01-01 00:27:52,0,0,0,1,1,0,2,MEDIUM,1672
1970-01-01 00:27:54,0,0,0,0,0,1,1,LOW,1674
1970-01-01 00:27:58,0,1,0,0,0,0,1,LOW,1678
1970-01-01 00:28:01,0,0,1,1,0,0,2,MEDIUM,1681
1970-01-01 00:28:03,0,0,0,0,1,1,2,MEDIUM,1683
1970-01-01 00:28:12,0,0,0,1,0,1,2,MEDIUM,1692
1970-01-01 00:28:14,0,0,1,0,0,0,1,LOW,1694
1970-01-01 00:28:15,1,0,0,0,1,0,2,MEDIUM,1695
1970-01-01 00:28:21,0,0,0,1,0,0,1,LOW,1701
1970-01-01 00:28:22,0,0,0,0,0,1,1,LOW,1702
1970-01-01 00:28:24,0,0,0,0,1,0,1,LOW,1704
1970-01-01 00:28:26,0,0,1,0,0,0,1,LOW,1706
1970-01-01 00:28:28,1,0,0,0,0,0,1,LOW,1708
1970-01-01 00:28:30,0,1,0,0,0,0,1,LOW,1710
1970-01-01 00:28:31,0,0,0,1,0,0,1,LOW,1711
1970-01-01 00:28:33,0,0,0,0,0,1,1,LOW,1713
1970-01-01 00:28:35,0,0,1,0,0,0,1,LOW,1715
1970-01-01 00:28:37,0,0,0,0,1,0,1,LOW,1717
1970-01-01 00:28:38,1,0,0,0,0,0,1,LOW,1718
1970-01-01 00:28:41,0,1,0,1,0,0,2,MEDIUM,1721
1970-01-01 00:28:43,0,0,0,0,0,1,1,LOW,1723
1970-01-01 00:28:48,0,0,0,0,1,0,1,LOW,1728
1970-01-01 00:28:50,0,0,0,1,0,0,1,LOW,1730
1970-01-01 00:28:51,0,1,0,0,0,0,1,LOW,1731
1970-01-01 00:28:52,0,0,0,0,0,1,1,LOW,1732
1970-01-01 00:28:57,0,0,1,0,1,0,2,MEDIUM,1737
1970-01-01 00:29:01,0,0,0,1,0,0,1,LOW,1741
1970-01-01 00:29:02,1,0,0,0,0,1,2,MEDIUM,1742
1970-01-01 00:29:06,0,1,0,0,1,0,2,MEDIUM,1746
1970-01-01 00:29:11,0,0,0,1,0,0,1,LOW,1751
1970-01-01 00:29:12,1,0,0,0,0,0,1,LOW,1752
1970-01-01 00:29:13,0,0,1,0,0,1,2,MEDIUM,1753
1970-01-01 00:29:17,0,1,0,0,0,0,1,LOW,1757
1970-01-01 00:29:19,0,0,0,0,1,0,1,LOW,1759
1970-01-01 00:29:22,0,0,1,1,0,1,3,HEAVY,1762
1970-01-01 00:29:28,0,1,0,0,0,0,1,LOW,1768
1970-01-01 00:29:29,1,0,0,0,1,0,2,MEDIUM,1769
1970-01-01 00:29:32,0,0,0,1,0,1,2,MEDIUM,1772
1970-01-01 00:29:39,1,0,0,0,0,0,1,LOW,1779
1970-01-01 00:29:40,0,0,0,0,1,0,1,LOW,1780
1970-01-01 00:29:41,0,0,0,0,0,1,1,LOW,1781
1970-01-01 00:29:42,0,0,0,1,0,0,1,LOW,1782
1970-01-01 00:29:45,0,0,1,0,0,0,1,LOW,1785
1970-01-01 00:29:49,0,0,0,0,1,0,1,LOW,1789
1970-01-01 00:29:51,0,0,0,1,0,1,2,MEDIUM,1791
1970-01-01 00:29:53,0,1,0,0,0,0,1,LOW,1793
1970-01-01 00:29:54,1,0,0,0,0,0,1,LOW,1794
1970-01-01 00:29:56,0,0,1,0,0,0,1,LOW,1796
1970-01-01 00:29:59,0,0,0,0,1,0,1,LOW,1799
1970-01-01 00:30:00,0,0,0,1,0,1,2,MEDIUM,1800
1970-01-01 00:30:07,0,0,0,1,0,0,1,LOW,1807
1970-01-01 00:30:08,0,0,1,0,0,0,1,LOW,1808
1970-01-01 00:30:12,0,0,0,0,0,1,1,LOW,1812
1970-01-01 00:30:22,0,0,0,0,0,1,1,LOW,1822
1970-01-01 00:30:34,0,0,0,0,1,0,1,LOW,1834
1970-01-01 00:30:36,1,0,0,0,0,0,1,LOW,1836
1970-01-01 00:30:39,0,0,1,0,0,0,1,LOW,1839
1970-01-01 00:30:44,0,0,0,0,1,0,1,LOW,1844
1970-01-01 00:31:00,1,0,0,0,0,0,1,LOW,1860
1970-01-01 00:31:01,0,1,0,0,0,0,1,LOW,1861
1970-01-01 00:31:10,1,0,0,0,0,0,1,LOW,1870
1970-01-01 00:31:11,0,0,0,0,0,1,1,LOW,1871
1970-01-01 00:31:26,0,0,0,1,1,0,2,MEDIUM,1886
1970-01-01 00:31:29,0,0,1,0,0,0,1,LOW,1889
1970-01-01 00:31:40,0,0,0,0,0,1,1,LOW,1900
1970-01-01 00:31:42,0,0,1,0,0,0,1,LOW,1902
1970-01-01 00:31:58,0,1,0,0,1,0,2,MEDIUM,1918
1970-01-01 00:32:00,1,0,0,0,0,0,1,LOW,1920
1970-01-01 00:32:07,0,0,0,0,1,0,1,LOW,1927
1970-01-01 00:32:10,1,0,0,0,0,1,2,MEDIUM,1930
1970-01-01 00:32:11,0,0,1,0,0,0,1,LOW,1931
1970-01-01 00:32:13,0,0,0,1,0,0,1,LOW,1933
1970-01-01 00:32:20,0,0,0,0,0,1,1,LOW,1940
1970-01-01 00:32:27,0,1,0,0,0,0,1,LOW,1947
1970-01-01 00:32:30,0,0,1,0,0,0,1,LOW,1950
1970-01-01 00:32:44,1,0,0,0,0,0,1,LOW,1964
1970-01-01 00:32:46,0,0,1,0,0,0,1,LOW,1966
1970-01-01 00:32:47,0,1,0,0,0,0,1,LOW,1967
1970-01-01 00:32:57,0,0,1,0,0,0,1,LOW,1977
1970-01-01 00:33:02,0,1,0,0,0,0,1,LOW,1982
1970-01-01 00:33:05,0,0,0,1,0,0,1,LOW,1985
1970-01-01 00:33:09,0,0,1,0,0,0,1,LOW,1989
1970-01-01 00:33:22,1,0,0,0,0,0,1,LOW,2002
1970-01-01 00:33:27,0,0,0,0,0,1,1,LOW,2007
1970-01-01 00:33:40,0,0,0,1,0,0,1,LOW,2020
1970-01-01 00:33:50,0,1,0,0,0,0,1,LOW,2030
1970-01-01 00:33:54,1,0,1,0,0,0,2,MEDIUM,2034
1970-01-01 00:33:58,0,0,0,1,0,0,1,LOW,2038
1970-01-01 00:34:04,1,0,0,0,0,0,1,LOW,2044
1970-01-01 00:34:06,0,1,0,0,0,0,1,LOW,2046
1970-01-01 00:34:09,0,0,0,1,0,0,1,LOW,2049
1970-01-01 00:34:18,1,0,0,0,0,0,1,LOW,2058
1970-01-01 00:34:20,0,0,0,0,0,1,1,LOW,2060
1970-01-01 00:34:26,0,1,0,0,0,0,1,LOW,2066
1970-01-01 00:34:34,0,0,0,0,1,1,2,MEDIUM,2074
1970-01-01 00:34:36,0,0,0,1,0,0,1,LOW,2076
1970-01-01 00:34:47,0,0,0,0,0,1,1,LOW,2087
1970-01-01 00:34:48,0,0,1,0,0,0,1,LOW,2088
1970-01-01 00:34:57,1,0,0,0,0,0,1,LOW,2097
1970-01-01 00:34:59,0,0,0,0,0,1,1,LOW,2099
1970-01-01 00:35:03,0,0,1,0,0,0,1,LOW,2103
1970-01-01 00:35:08,0,0,0,1,0,0,1,LOW,2108
1970-01-01 00:35:21,0,0,0,0,1,0,1,LOW,2121
1970-01-01 00:35:27,0,0,0,1,0,1,2,MEDIUM,2127
1970-01-01 00:35:34,1,0,0,0,0,0,1,LOW,2134
1970-01-01 00:35:35,0,0,1,0,0,0,1,LOW,2135
1970-01-01 00:35:39,0,0,0,1,0,0,1,LOW,2139
1970-01-01 00:35:47,0,0,0,0,0,1,1,LOW,2147
1970-01-01 00:35:51,0,1,0,0,0,0,1,LOW,2151
1970-01-01 00:35:57,0,0,0,0,1,0,1,LOW,2157
1970-01-01 00:35:59,0,0,0,0,0,1,1,LOW,2159
1970-01-01 00:36:02,0,0,1,0,0,0,1,LOW,2162
1970-01-01 00:36:08,0,0,0,1,0,0,1,LOW,2168
1970-01-01 00:36:15,0,1,0,0,0,0,1,LOW,2175
1970-01-01 00:36:23,0,0,0,1,0,0,1,LOW,2183
1970-01-01 00:36:26,0,1,0,0,0,0,1,LOW,2186
1970-01-01 00:36:27,0,0,0,0,1,0,1,LOW,2187
1970-01-01 00:36:35,0,1,0,0,0,0,1,LOW,2195
1970-01-01 00:36:39,0,0,0,0,1,0,1,LOW,2199
1970-01-01 00:36:49,0,0,0,1,0,0,1,LOW,2209
1970-01-01 00:36:52,0,0,1,0,0,0,1,LOW,2212
1970-01-01 00:36:57,0,1,0,0,0,0,1,LOW,2217
1970-01-01 00:37:05,0,0,0,1,0,0,1,LOW,2225
1970-01-01 00:37:06,0,0,0,0,0,1,1,LOW,2226
1970-01-01 00:37:08,1,0,0,0,0,0,1,LOW,2228
1970-01-01 00:37:12,0,1,0,0,0,0,1,LOW,2232
1970-01-01 00:37:15,0,0,0,0,1,0,1,LOW,2235
1970-01-01 00:37:33,0,0,0,0,1,0,1,LOW,2253
1970-01-01 00:37:36,0,0,1,0,0,0,1,LOW,2256
1970-01-01 00:37:41,1,0,0,0,0,0,1,LOW,2261
1970-01-01 00:37:56,0,0,1,0,0,0,1,LOW,2276
1970-01-01 00:37:58,0,0,0,0,0,1,1,LOW,2278
1970-01-01 00:38:06,0,0,0,0,1,0,1,LOW,2286
1970-01-01 00:38:09,0,0,0,0,0,1,1,LOW,2289
1970-01-01 00:38:11,0,1,0,0,0,0,1,LOW,2291
1970-01-01 00:38:15,0,0,0,1,0,0,1,LOW,2295
1970-01-01 00:38:18,0,0,0,0,1,0,1,LOW,2298
1970-01-01 00:38:29,0,0,0,1,0,0,1,LOW,2309
1970-01-01 00:38:35,0,0,0,0,1,0,1,LOW,2315
1970-01-01 00:38:46,0,0,0,0,1,1,2,MEDIUM,2326
1970-01-01 00:38:49,0,0,0,1,0,0,1,LOW,2329
1970-01-01 00:38:54,1,0,0,0,0,0,1,LOW,2334
1970-01-01 00:38:56,0,0,0,0,0,1,1,LOW,2336
1970-01-01 00:39:02,0,0,0,0,1,0,1,LOW,2342
1970-01-01 00:39:05,0,0,1,0,0,0,1,LOW,2345
1970-01-01 00:39:08,0,0,0,1,0,0,1,LOW,2348
1970-01-01 00:39:10,0,1,0,0,0,0,1,LOW,2350
1970-01-01 00:39:18,0,0,1,0,0,0,1,LOW,2358
